@relation respTime

@attribute column1 numeric
@attribute column2 numeric
@attribute column3 numeric
@attribute column4 numeric
@attribute column5 numeric
@attribute column6 numeric
@attribute column7 numeric
@attribute column8 numeric
@attribute column9 numeric
@attribute column10 numeric
@attribute column11 numeric
@attribute column12 numeric
@attribute column13 numeric
@attribute column14 numeric
@attribute column15 numeric

@data
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
18.14152,10.263396,15.708628,9.049336,1,1,1,3,1,1,3,1,1,3,0.441938
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
14.120812,11.644297,15.392563,6.470999,1,1,1,2,1,1,2,1,2,1,0.568516
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
18.14152,10.263396,15.708628,9.049336,1,1,1,3,1,1,3,1,1,3,0.441938
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
14.120812,11.644297,15.392563,6.470999,1,1,1,2,1,1,2,1,2,1,0.568516
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
18.14152,10.263396,15.708628,9.049336,1,1,1,3,1,1,3,1,1,3,0.441938
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.120812,11.644297,15.392563,6.470999,1,1,1,2,1,1,2,1,2,1,0.568516
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.120812,11.644297,15.392563,6.470999,1,1,1,2,1,1,2,1,2,1,0.568516
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.120812,11.644297,15.392563,6.470999,1,1,1,2,1,1,2,1,2,1,0.568516
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
19.363613,8.049159,16.924017,8.186329,1,1,1,2,1,1,2,1,1,1,0.414562
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.160588,8.732034,17.003729,13.072289,1,1,1,1,1,1,1,1,1,1,0.983682
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
14.536146,15.848502,12.204877,8.186329,1,1,1,4,1,1,4,4,1,1,0.553306
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.160588,8.732034,17.003729,13.072289,1,1,1,1,1,1,1,1,1,1,0.983682
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
14.536146,15.848502,12.204877,8.186329,1,1,1,4,1,1,4,4,1,1,0.553306
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.160588,8.732034,17.003729,13.072289,1,1,1,1,1,1,1,1,1,1,0.983682
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
14.536146,15.848502,12.204877,8.186329,1,1,1,4,1,1,4,4,1,1,0.553306
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
7.193473,7.911709,8.543686,16.621916,1,1,1,1,1,1,1,1,1,1,1.11593
8.160588,8.732034,17.003729,13.072289,1,1,1,1,1,1,1,1,1,1,0.983682
14.333106,7.19608,8.512258,16.915445,1,2,1,1,1,1,2,1,1,3,0.569743
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
15.052816,10.762444,9.211299,7.88716,1,1,1,2,1,1,1,1,1,2,0.519997
19.135286,9.576122,16.90409,14.911654,1,1,1,1,1,1,1,2,1,3,0.42003
18.152895,13.94528,17.208864,14.693064,1,1,1,1,1,1,2,1,1,1,0.442212
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
14.89547,5.008144,5.823541,18.807875,1,1,1,1,1,1,2,1,1,2,0.52549
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
18.14152,8.855321,11.35838,12.605518,1,1,1,1,3,1,1,1,3,2,0.433198
18.422815,18.445047,16.665903,8.919562,1,1,1,1,4,1,1,4,4,2,0.429079
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
14.536146,15.848502,12.204877,8.186329,1,1,1,4,1,1,4,4,1,1,0.553306
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
18.14152,10.263396,14.556974,5.059003,1,1,1,1,1,1,1,2,1,3,0.442784
8.160588,7.19608,17.003729,13.072289,1,1,1,1,1,1,1,1,1,3,0.982456
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
18.14152,10.263396,5.663648,5.059003,1,1,1,4,1,1,4,4,4,3,0.445112
7.193473,6.512817,8.543686,16.621916,1,1,1,1,1,1,1,1,1,3,1.11454
7.193473,17.107466,5.263718,8.919562,1,1,1,1,1,1,1,1,1,1,1.11593
14.06828,11.928897,5.188444,13.848359,1,1,1,2,1,1,1,1,1,1,0.570604
12.425366,19.669502,5.07004,16.621916,1,1,1,1,1,1,1,1,1,3,0.645246
14.536146,15.848502,12.204877,8.186329,1,1,1,4,1,1,4,4,1,1,0.553306
16.150791,17.452127,9.348561,18.770355,1,1,1,3,3,1,3,1,1,1,0.4993
17.286327,15.70917,9.348561,9.08906,1,4,1,1,1,1,1,4,1,3,0.472671
10.76682,7.19608,12.14057,8.296373,1,1,1,1,1,1,1,1,1,2,0.726995
8.366316,7.19608,5.184081,13.072289,1,1,1,1,1,1,1,1,1,3,0.958298
13.710307,12.311486,9.733412,14.911654,1,1,1,3,1,1,3,3,3,3,0.585437
19.363613,8.049159,16.924017,12.288163,1,1,1,2,1,1,2,1,1,2,0.404233
8.160588,8.732034,17.003729,13.072289,1,1,1,1,1,1,1,1,1,1,0.983682
12.900264,15.70917,5.905543,13.072289,1,1,1,1,1,1,1,1,1,3,0.621493
18.14152,9.538342,11.35838,12.605518,1,1,1,1,2,1,1,1,2,1,0.445108
19.952505,16.042765,5.188444,7.546317,1,1,1,1,1,1,1,1,1,3,0.401825
16.923,16.579071,9.352501,8.186329,1,1,1,1,1,1,3,3,3,3,0.474824
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
